date,sub,FLOW,FLOW_lag1,FLOW_lag2,FLOW_lag3,TN,TN_lag1,TN_lag2,TN_lag3,TP,TP_lag1,TP_lag2,TP_lag3,PCP,PCP_lag1,PCP_lag2,PCP_lag3,wt,chl,Green,Red,Blue_Green,Red_NIR
2020-04-13,29,4.9,4.94,4.96,5.04,10.085978835978834,11.105488079172288,9.357265531660692,10.724390064667842,0.011621315192743762,0.02176581946318788,0.011667413381123058,0.009805812757201644,0.0,1.5,0.0,0.0,14.0,30.0,0.101474733295901,0.0960795760808534,1.02703492125028,0.825527171288484
2020-04-22,29,11.2,11.8,11.9,11.1,5.921378968253968,5.227950408035153,5.047852474323062,5.974724724724724,0.013124173280423281,0.01834196484620213,0.03841814503579209,0.1908158158158158,0.0,0.0,0.0,10.0,12.8,62.9,0.0893402003816793,0.0954352290076335,0.651848829932006,0.709474193392886
2020-04-28,29,5.7,6.05,6.68,7.66,8.04093567251462,7.3461891643709825,7.779579729430028,8.476573832317957,0.005157569850552306,0.005203550658096113,0.007207806609004213,0.00640653708538826,0.0,0.0,0.0,0.0,16.2,77.2,0.0927532442748091,0.0978098854961831,0.6629666128699305,0.70467134019515
2020-05-20,29,47.1,47.4,39.8,22.4,1.592356687898089,4.028949835911861,3.14070351758794,2.4853257275132274,0.02850515058582999,0.088881075167995,0.33151870463428257,0.011884093915343915,0.0,3.0,15.0,0.0,19.2,23.6,0.0931875763358778,0.089886701653944,0.585629005525756,0.585978238470474
2020-05-26,29,18.0,20.8,24.4,29.1,3.7165637860082303,3.021501068376068,4.084130236794172,2.633002418225786,0.008680555555555556,0.012742610398860398,0.039465695203400125,0.005369415807560137,0.0,0.0,7.0,0.0,22.0,40.9,0.0931875763358778,0.089886701653944,0.585629005525756,0.585978238470474
2020-06-01,29,9.22,10.1,11.1,12.3,6.351932192496183,3.816006600660066,3.805889222555889,5.015432098765432,0.012678757933638627,0.006371470480381371,0.005088421755088422,0.005467103282143932,0.5,0.0,0.0,0.0,24.8,105.6,0.0903962738549618,0.0880045785623409,0.672340136885762,0.556004493188968
2020-06-10,29,47.6,6.87,6.92,6.96,1.9622432306255835,5.273195320502452,6.405882038107471,5.288154533844189,0.47171646436352316,0.0054248207450536415,0.006355705416399057,0.007516496381438909,64.5,0.0,0.0,0.0,27.6,133.8,0.0933921819338422,0.0913735209923664,0.56297431947553,0.449690354079743
2020-06-16,29,27.7,33.7,40.1,45.7,2.239604225163792,1.8992471700186833,1.850120070194883,3.317732393224734,0.005933279850247358,0.009650785800637432,0.030306178996952062,0.08965475322149281,0.0,0.0,1.5,10.5,26.6,204.2,0.0845967028985507,0.0807941304347825,0.534498859269782,0.500976883094246
2020-06-22,29,12.9,14.4,15.4,16.0,4.207938558713752,3.657085905349794,3.9381914381914376,4.767071759259259,0.00515898650588573,0.011574074074074073,0.06688912938912939,0.031177662037037035,0.0,0.0,0.0,1.5,19.7,216.0,0.106800140370578,0.0969898090960134,0.895081373724134,0.708395649537191
2020-07-07,29,25.5,32.1,40.8,51.2,1.7928467683369642,1.5540267682012228,1.5630673565722586,1.2365270543981481,0.002464596949891067,0.002963828314295604,0.003375771604938272,0.006080910011574073,0.0,0.0,0.0,0.0,27.1,333.7,0.0887327162849872,0.0794289344783715,0.538517711794967,0.583715541133874
2020-07-20,29,70.7,83.8,104.0,134.0,2.9958352978154954,3.1075974542561653,0.9326032763532763,0.9587479270315091,0.05975299910943475,0.05427936886767435,0.007656695156695156,0.020902432283029296,22.0,11.5,0.0,0.0,25.5,44.7,0.105645620437956,0.0970827063447501,0.894889180361827,0.826392195545458
2020-08-24,29,24.8,28.6,33.7,41.4,1.8341173835125446,1.5459077959077956,2.383503681723266,1.316760601180891,0.006067054958183989,0.009226884226884226,0.012844818111880424,0.0034945875827518337,0.0,0.0,0.5,0.0,27.5,148.6,0.0901821167883211,0.088878270634475,0.78490097165716,0.916855667088955
2020-09-02,29,137.0,129.0,153.0,167.0,2.5682616923492834,0.8424849267872523,0.722434035342532,1.0950321579064093,0.10898215733982157,0.012112403100775193,0.017398934882595012,0.03603903304502107,34.5,0.0,0.5,47.0,26.1,13.3,0.0856999298147108,0.0837367349803481,0.977513093446997,1.29123670844944
2020-09-23,29,20.2,23.1,26.1,28.5,3.2086541987532087,2.7757736091069423,2.3192493259543063,2.0630279402209224,0.0042973047304730476,0.004910213243546577,0.005631829147154817,0.01023391812865497,0.0,0.0,0.0,0.0,21.4,13.7,0.0882179393599101,0.0875476838854576,0.778310024586076,1.05062621517755
2020-10-06,29,15.2,15.9,15.5,13.7,3.997624269005848,3.7561146051712084,3.755973715651135,4.638077858880778,0.006472344054580897,0.007497670626601443,0.015382317801672641,0.059053122465531224,0.0,0.0,0.5,6.0,18.6,21.7,0.0868990314430095,0.0879205362156091,0.816565753477993,0.995362024432877
2020-10-12,29,9.45,10.0,10.7,11.6,7.177150695669214,4.606481481481482,4.445742471443406,4.440054278416348,0.018494023123652753,0.005543981481481481,0.006609120803046037,0.004450031928480204,0.0,0.0,0.0,0.0,19.3,11.1,0.0868990314430095,0.0879205362156091,0.816565753477993,0.995362024432877
2020-10-19,29,7.1,7.18,7.33,7.51,6.667318727177881,6.0288352419271645,5.826512050932242,5.856389012181289,0.005249087115284298,0.004449086969978334,0.003979081400636653,0.004669699659712975,0.0,0.0,0.0,0.0,16.8,10.5,0.0824861454239191,0.0832253930376193,0.845035689989767,0.885735254654552
2020-10-28,29,5.97,6.24,6.55,6.88,8.33643526273342,7.920079534662867,8.92352275940062,7.166505167958656,0.004362088218872138,0.004210440408357074,0.00439991518235793,0.004323454995693367,0.0,0.0,0.0,0.0,16.2,8.1,0.0818197550890585,0.0875934605597964,0.64819941937523,0.783313026553549
2020-11-18,29,8.22,6.3,5.36,5.41,6.674101108407677,8.763227513227513,9.911380597014924,7.166940507975627,0.04026989276381004,0.05162404467960023,0.0087885226644555,0.010589956869993838,3.0,3.5,0.0,0.0,15.1,17.8,0.0804539567430025,0.0841282506361323,0.628010322535543,0.776230816822126
2020-11-24,29,24.1,28.1,31.7,33.1,2.7566466881819576,2.2612692763938314,3.90670639093352,1.493090522546716,0.005666974027969878,0.007208053248978516,0.04709954433929197,0.007832606019917197,0.0,0.0,3.0,0.0,10.2,8.5,0.0850330291970802,0.0871691886580572,0.825361602855476,0.913342635435164
2020-11-30,29,9.3,10.7,12.4,14.5,6.782656312226204,6.035825545171339,5.217667264038231,3.8952745849297568,0.0042811628833134205,0.005224558670820353,0.005395011947431302,0.005252234993614303,0.0,0.0,0.0,0.0,7.7,4.4,0.0815299904580152,0.0839905057251908,0.850587983795023,0.922881457099372
2020-12-09,29,5.56,5.58,5.68,5.82,9.263422595257127,8.877605203770077,9.760530777256129,9.565514827542318,0.005516420197175593,0.004293608124253285,0.005685152582159624,0.005985904289168893,0.0,0.0,0.0,0.0,6.1,5.3,0.0720122413793748,0.0747770620147856,0.8564611849260465,0.8820916657623146
2020-12-15,29,5.68,5.65,5.55,5.39,9.842038341158059,9.177318911832185,8.008008008008007,8.138356352642067,0.009088093375065207,0.00829646017699115,0.019039873206539874,0.003908128908128908,0.0,0.0,0.5,0.0,3.0,3.8,0.0754145642493638,0.0760287309160305,0.87229894191069,0.955833230189056
2020-12-21,29,5.4,5.4,5.44,5.55,9.795096021947872,9.559327846364882,9.723073257080609,9.75975975975976,0.013095850480109738,0.008337620027434841,0.010574108115468408,0.009446946946946947,0.0,0.0,0.0,0.0,4.2,5.9,0.0883285082697201,0.0929361577608142,0.694715529885932,0.879849189913149
