date,sub,FLOW,FLOW_lag1,FLOW_lag2,FLOW_lag3,TN,TN_lag1,TN_lag2,TN_lag3,TP,TP_lag1,TP_lag2,TP_lag3
2019-01-08,1,0.406,0.425,0.456,0.502,0.042191206,0.044389978,0.046448587,0.049339678,0.000155366,0.000155773,0.000157367,0.000161391
2019-01-08,2,0.115,0.117,0.121,0.127,0.049416264,0.052330643,0.055192072,0.05951079,0.000177134,0.000177073,0.000176002,0.000174978
2019-01-08,3,0.0726,0.0738,0.0757,0.0786,0.050696358,0.053635953,0.056723666,0.06096268,9.33E-05,9.24E-05,9.14E-05,9.03E-05
2019-01-08,4,0.0687,0.0699,0.0721,0.0766,0.035716211,0.037752345,0.039810962,0.042609516,2.61E-05,2.60E-05,2.58E-05,2.54E-05
2019-01-08,5,0.0168,0.017,0.0174,0.0182,0.036995701,0.039760349,0.04277086,0.046932234,1.87E-05,1.86E-05,1.84E-05,1.83E-05
2019-01-08,6,0.0328,0.0333,0.0342,0.0361,0.036698284,0.038580247,0.040610786,0.042961937,2.28E-05,2.26E-05,2.25E-05,2.23E-05
2019-01-08,7,0.0739,0.0745,0.0753,0.0762,0.040877312,0.043810589,0.04688038,0.050731506,1.60E-05,1.58E-05,1.58E-05,1.55E-05
2019-01-08,8,0.0183,0.0185,0.0188,0.0191,0.0316864,0.033783784,0.035953507,0.039024627,1.57E-05,1.56E-05,1.54E-05,1.51E-05
2019-01-08,9,0.00949,0.00957,0.00965,0.00975,0.036588222,0.039305894,0.042338323,0.045584046,1.48E-05,1.46E-05,1.45E-05,1.44E-05
2019-01-08,10,0.0446,0.0452,0.0459,0.0468,0.029583956,0.031495821,0.033537077,0.036601773,1.84E-05,1.82E-05,1.80E-05,1.76E-05
2019-01-08,11,0.0421,0.0424,0.0427,0.0431,0.048660596,0.051864955,0.055295342,0.05934734,1.11E-05,1.11E-05,1.10E-05,1.09E-05
2019-01-08,12,0.0226,0.0228,0.0231,0.0234,0.052236971,0.055332196,0.058621934,0.062816556,1.60E-05,1.59E-05,1.57E-05,1.55E-05
2019-01-08,13,0.0265,0.0268,0.0271,0.0275,0.039788609,0.042582228,0.045698374,0.049242424,1.54E-05,1.52E-05,1.50E-05,1.48E-05
2019-01-08,14,0.00468,0.00475,0.00482,0.00491,0.044762979,0.048245614,0.05186722,0.056338161,4.60E-05,4.53E-05,4.47E-05,4.38E-05
2019-01-08,15,0.00855,0.00863,0.00874,0.00887,0.031270305,0.033662718,0.036417281,0.039928598,3.10E-05,3.08E-05,3.05E-05,3.00E-05
2019-01-08,16,0.0522,0.0526,0.0533,0.0547,0.033037108,0.035206309,0.037349732,0.039990859,1.51E-05,1.50E-05,1.49E-05,1.48E-05
2019-01-08,17,0.0127,0.0128,0.0129,0.0132,0.040737095,0.045301649,0.051500144,0.05787037,3.17E-05,3.16E-05,3.14E-05,3.07E-05
2019-01-08,18,0.00825,0.00838,0.00853,0.00871,0.050925926,0.054969946,0.059159394,0.064846707,4.29E-05,4.24E-05,4.18E-05,4.08E-05
2019-01-08,19,0.00556,0.00567,0.00584,0.00609,0.023314682,0.035722451,0.04796106,0.061766405,8.22E-05,8.10E-05,7.95E-05,7.68E-05
2019-01-08,20,0.0162,0.0163,0.0164,0.0165,0.042509717,0.044379118,0.046508017,0.049733446,4.89E-05,4.86E-05,4.83E-05,4.79E-05
2019-01-08,21,0.0267,0.0269,0.0273,0.0278,0.037019698,0.038981826,0.04091202,0.043298694,1.24E-05,1.24E-05,1.23E-05,1.22E-05
2019-01-08,22,0.00691,0.00694,0.00698,0.00702,0.016732996,0.018011527,0.019898122,0.021433471,2.09E-05,2.08E-05,2.07E-05,2.06E-05
2019-01-08,23,0.0361,0.0362,0.0364,0.0366,0.030297784,0.031876663,0.033386752,0.0351017,1.24E-05,1.24E-05,1.23E-05,1.22E-05
2019-01-08,24,0.124,0.126,0.129,0.135,0.033882168,0.035365226,0.036875538,0.039008916,4.72E-05,4.70E-05,4.69E-05,4.69E-05
2019-01-08,25,0.0783,0.0786,0.0791,0.0799,0.027641786,0.028861559,0.030142342,0.031868539,2.10E-05,2.09E-05,2.08E-05,2.07E-05
2019-01-08,26,0.156,0.161,0.168,0.182,0.037912512,0.039323096,0.041129299,0.042417074,0.000111289,0.00010999,0.000110229,0.000110017
2019-01-08,27,0.0559,0.0567,0.0576,0.059,0.050106009,0.052869227,0.056061921,0.060224419,4.53E-05,4.49E-05,4.44E-05,4.37E-05
2019-01-08,28,0.395,0.407,0.427,0.463,0.041901078,0.044362544,0.046621563,0.04924606,0.000152368,0.000152994,0.000155044,0.000158987
2019-01-08,29,0.696,0.731,0.786,0.872,0.041739836,0.044016315,0.046384648,0.049242907,0.000350881,0.000353081,0.000353407,0.000339789
2019-01-14,1,0.376,0.378,0.38,0.383,0.035399429,0.037355477,0.041423002,0.040191954,0.00015822,0.000157995,0.000157773,0.000156839
2019-01-14,2,0.109,0.109,0.11,0.111,0.040349983,0.043004587,0.048085017,0.046504838,0.000182637,0.000182637,0.000180976,0.000180389
2019-01-14,3,0.0688,0.0693,0.0697,0.0703,0.04087936,0.04325664,0.048322174,0.04708656,9.66E-05,9.59E-05,9.50E-05,9.48E-05
2019-01-14,4,0.0666,0.0668,0.0671,0.0673,0.027979368,0.029628244,0.032428106,0.032503715,2.66E-05,2.65E-05,2.62E-05,2.63E-05
2019-01-14,5,0.0164,0.0165,0.0165,0.0166,0.032463866,0.034090909,0.038229517,0.036325859,1.88E-05,1.87E-05,1.84E-05,1.85E-05
2019-01-14,6,0.0316,0.0318,0.0319,0.0321,0.028568917,0.029990683,0.032363869,0.032847294,2.34E-05,2.32E-05,2.31E-05,2.30E-05
2019-01-14,7,0.0714,0.0717,0.072,0.0724,0.030150949,0.032123302,0.035365226,0.03580929,1.65E-05,1.63E-05,1.61E-05,1.61E-05
2019-01-14,8,0.0175,0.0176,0.0177,0.0179,0.022751323,0.024200337,0.02622149,0.026963066,1.63E-05,1.62E-05,1.61E-05,1.60E-05
2019-01-14,9,0.00916,0.0092,0.00925,0.0093,0.024007359,0.025664251,0.027402402,0.029370769,1.53E-05,1.52E-05,1.53E-05,1.51E-05
2019-01-14,10,0.0423,0.0426,0.0429,0.0432,0.022874529,0.024316423,0.026979194,0.026791838,1.92E-05,1.90E-05,1.86E-05,1.87E-05
2019-01-14,11,0.0407,0.0409,0.0411,0.0413,0.035546911,0.037636965,0.040833108,0.042036589,1.16E-05,1.15E-05,1.13E-05,1.12E-05
2019-01-14,12,0.0216,0.0217,0.0218,0.022,0.037990826,0.040215907,0.043163863,0.044718013,1.66E-05,1.65E-05,1.63E-05,1.63E-05
2019-01-14,13,0.0254,0.0255,0.0257,0.0258,0.029163021,0.03109114,0.03445201,0.034856804,1.59E-05,1.57E-05,1.54E-05,1.55E-05
2019-01-14,14,0.00443,0.00446,0.00449,0.00453,0.030829362,0.032698057,0.035830652,0.037047257,4.81E-05,4.77E-05,4.72E-05,4.70E-05
2019-01-14,15,0.00823,0.00827,0.00831,0.00835,0.022360605,0.023931882,0.027577216,0.027306498,3.19E-05,3.16E-05,3.13E-05,3.15E-05
2019-01-14,16,0.051,0.0511,0.0513,0.0515,0.024509804,0.026047329,0.02842755,0.02899137,1.53E-05,1.52E-05,1.51E-05,1.51E-05
2019-01-14,17,0.0123,0.0123,0.0124,0.0124,0.033781241,0.0358514,0.040042563,0.038735812,3.23E-05,3.22E-05,3.15E-05,3.19E-05
2019-01-14,18,0.00779,0.00784,0.0079,0.00797,0.037441164,0.040302579,0.045417253,0.044582694,4.47E-05,4.43E-05,4.35E-05,4.37E-05
2019-01-14,19,0.0053,0.00531,0.00534,0.00537,0.021248253,0.022232685,0.025575669,0.023061935,8.45E-05,8.41E-05,8.26E-05,8.32E-05
2019-01-14,20,0.0159,0.0159,0.0159,0.016,0.036978803,0.039089797,0.043530165,0.041666667,4.91E-05,4.89E-05,4.84E-05,4.87E-05
2019-01-14,21,0.0259,0.026,0.0261,0.0263,0.028421278,0.029959046,0.032238896,0.032785875,1.27E-05,1.27E-05,1.25E-05,1.25E-05
2019-01-14,22,0.00678,0.0068,0.00682,0.00684,0.011215585,0.01196555,0.012728087,0.013587692,2.13E-05,2.13E-05,2.12E-05,2.12E-05
2019-01-14,23,0.0354,0.0355,0.0356,0.0357,0.024521343,0.02575639,0.027764773,0.027849103,1.26E-05,1.25E-05,1.24E-05,1.24E-05
2019-01-14,24,0.12,0.12,0.121,0.121,0.029320988,0.030864198,0.033670034,0.032904806,4.82E-05,4.81E-05,4.75E-05,4.78E-05
2019-01-14,25,0.0767,0.0769,0.0772,0.0774,0.02354049,0.024683331,0.02683626,0.026318308,2.11E-05,2.11E-05,2.08E-05,2.09E-05
2019-01-14,26,0.15,0.15,0.151,0.152,0.034104938,0.03587963,0.03970444,0.037768031,0.000112654,0.000112654,0.000111908,0.000111172
2019-01-14,27,0.0533,0.0536,0.054,0.0544,0.039521229,0.041891238,0.046296296,0.045743124,4.67E-05,4.64E-05,4.59E-05,4.57E-05
2019-01-14,28,0.375,0.377,0.378,0.381,0.035493827,0.037454563,0.041335979,0.040099154,0.000154938,0.000154116,0.000153709,0.000153106
2019-01-14,29,0.636,0.639,0.644,0.651,0.034758619,0.036768968,0.040796814,0.039646982,0.000373064,0.000373124,0.000372024,0.000369801
2019-01-23,1,0.367,0.367,0.368,0.369,0.029739378,0.030748562,0.027928744,0.028888136,0.000161785,0.000161785,0.000161031,0.000160594
2019-01-23,2,0.105,0.105,0.105,0.106,0.034171076,0.035273369,0.03196649,0.032756813,0.000188492,0.000188492,0.000188492,0.000186714
2019-01-23,3,0.0664,0.0666,0.0668,0.067,0.033815819,0.034756979,0.031707418,0.032822001,9.92E-05,9.89E-05,9.91E-05,9.88E-05
2019-01-23,4,0.0653,0.0654,0.0655,0.0656,0.021269355,0.022121701,0.020851004,0.021877823,2.69E-05,2.69E-05,2.70E-05,2.70E-05
2019-01-23,5,0.0162,0.0162,0.0162,0.0163,0.02886374,0.029721079,0.026363169,0.027053511,1.89E-05,1.89E-05,1.91E-05,1.90E-05
2019-01-23,6,0.0307,0.0308,0.0309,0.031,0.020848414,0.021645022,0.021237864,0.022102748,2.40E-05,2.39E-05,2.39E-05,2.39E-05
2019-01-23,7,0.0695,0.0696,0.0698,0.07,0.021815881,0.022616007,0.021556298,0.022486772,1.68E-05,1.66E-05,1.69E-05,1.69E-05
2019-01-23,8,0.017,0.017,0.0171,0.0171,0.015590959,0.016271786,0.015973576,0.016853476,1.67E-05,1.67E-05,1.67E-05,1.67E-05
2019-01-23,9,0.00888,0.00891,0.00893,0.00896,0.013815899,0.01467868,0.015553067,0.016534392,1.59E-05,1.58E-05,1.58E-05,1.58E-05
2019-01-23,10,0.041,0.0411,0.0412,0.0413,0.018066847,0.018670587,0.017220649,0.017879562,1.95E-05,1.95E-05,1.97E-05,1.97E-05
2019-01-23,11,0.0396,0.0397,0.0398,0.0399,0.024258792,0.02536384,0.024980225,0.026222965,1.18E-05,1.18E-05,1.19E-05,1.18E-05
2019-01-23,12,0.0208,0.0208,0.0209,0.021,0.026152956,0.027377137,0.027412281,0.028604497,1.71E-05,1.71E-05,1.72E-05,1.71E-05
2019-01-23,13,0.0245,0.0246,0.0247,0.0247,0.021730915,0.02253651,0.021273804,0.022257835,1.63E-05,1.62E-05,1.64E-05,1.64E-05
2019-01-23,14,0.00426,0.00427,0.00428,0.0043,0.020838767,0.021711553,0.021201108,0.022206072,4.94E-05,4.93E-05,4.95E-05,4.93E-05
2019-01-23,15,0.00805,0.00806,0.00808,0.00809,0.01768461,0.018380664,0.016616245,0.017311038,3.23E-05,3.23E-05,3.25E-05,3.25E-05
2019-01-23,16,0.05,0.0501,0.0502,0.0503,0.017407407,0.01818123,0.017660838,0.0184771,1.55E-05,1.55E-05,1.56E-05,1.55E-05
2019-01-23,17,0.0121,0.0121,0.0121,0.0122,0.028887358,0.029843893,0.026591674,0.027322404,3.25E-05,3.24E-05,3.30E-05,3.26E-05
2019-01-23,18,0.00754,0.00756,0.00758,0.0076,0.030086453,0.031078532,0.027789993,0.028935185,4.57E-05,4.55E-05,4.61E-05,4.60E-05
2019-01-23,19,0.0052,0.00521,0.00522,0.00523,0.022235577,0.022659416,0.018891017,0.01927537,8.52E-05,8.49E-05,8.60E-05,8.59E-05
2019-01-23,20,0.0156,0.0156,0.0156,0.0157,0.032719017,0.03360933,0.030419041,0.031183652,4.96E-05,4.95E-05,5.03E-05,4.99E-05
2019-01-23,21,0.0252,0.0252,0.0253,0.0254,0.020392416,0.021265065,0.020998024,0.021872266,1.30E-05,1.30E-05,1.31E-05,1.30E-05
2019-01-23,22,0.00666,0.00667,0.00668,0.00669,0.006708097,0.007097146,0.007502356,0.007940957,2.17E-05,2.17E-05,2.17E-05,2.16E-05
2019-01-23,23,0.0346,0.0347,0.0347,0.0348,0.018766057,0.019445779,0.018778685,0.019522935,1.28E-05,1.27E-05,1.28E-05,1.28E-05
2019-01-23,24,0.117,0.117,0.118,0.118,0.024730928,0.025522317,0.023442404,0.024227087,4.92E-05,4.92E-05,4.90E-05,4.90E-05
2019-01-23,25,0.0751,0.0753,0.0754,0.0756,0.019418553,0.019981801,0.018573779,0.019290123,2.14E-05,2.14E-05,2.16E-05,2.16E-05
2019-01-23,26,0.146,0.147,0.147,0.147,0.030599949,0.031257874,0.028108466,0.028974553,0.000114948,0.000114166,0.000114953,0.000114953
2019-01-23,27,0.0515,0.0516,0.0518,0.052,0.031688242,0.032748349,0.030164093,0.031383547,4.79E-05,4.78E-05,4.80E-05,4.79E-05
2019-01-23,28,0.366,0.367,0.368,0.368,0.029725764,0.030653951,0.027865841,0.028872283,0.000158116,0.000157685,0.000157571,0.000157571
2019-01-23,29,0.617,0.618,0.62,0.621,0.029263461,0.030152523,0.027441756,0.028329457,0.000382676,0.000382057,0.000375224,0.000380211
2019-01-28,1,0.363,0.364,0.364,0.365,0.025539486,0.023497914,0.024038462,0.025748351,0.00016293,0.000162164,0.000162482,0.000162037
2019-01-28,2,0.104,0.104,0.104,0.104,0.029380342,0.026820691,0.027488426,0.02960292,0.000190304,0.000190304,0.000190304,0.000190304
2019-01-28,3,0.0657,0.0658,0.0659,0.0661,0.028891144,0.026560565,0.027222784,0.029241609,0.000100414,0.000100789,0.000100636,1.00E-04
2019-01-28,4,0.0647,0.0648,0.0649,0.065,0.017835165,0.01691458,0.017387862,0.018696581,2.74E-05,2.73E-05,2.73E-05,2.72E-05
2019-01-28,5,0.0161,0.0161,0.0161,0.0161,0.025161031,0.022788705,0.023148148,0.024945365,1.91E-05,1.93E-05,1.93E-05,1.93E-05
2019-01-28,6,0.0304,0.0304,0.0305,0.0306,0.017132675,0.01690424,0.017455981,0.018458,2.42E-05,2.43E-05,2.42E-05,2.41E-05
2019-01-28,7,0.0688,0.0689,0.069,0.0692,0.018000377,0.017134333,0.017612721,0.018899861,1.70E-05,1.73E-05,1.73E-05,1.71E-05
2019-01-28,8,0.0168,0.0169,0.0169,0.0169,0.012607474,0.012395902,0.012943787,0.013765615,1.69E-05,1.69E-05,1.69E-05,1.69E-05
2019-01-28,9,0.00878,0.0088,0.00882,0.00884,0.010400848,0.010969066,0.011613442,0.012281088,1.61E-05,1.59E-05,1.59E-05,1.60E-05
2019-01-28,10,0.0406,0.0406,0.0407,0.0408,0.015251551,0.014168263,0.014588452,0.015659041,1.99E-05,2.01E-05,2.00E-05,1.99E-05
2019-01-28,11,0.0392,0.0393,0.0394,0.0394,0.019516487,0.019201772,0.019946183,0.021297471,1.20E-05,1.20E-05,1.20E-05,1.20E-05
2019-01-28,12,0.0205,0.0205,0.0206,0.0207,0.021285005,0.021454381,0.022249191,0.023427715,1.74E-05,1.75E-05,1.74E-05,1.73E-05
2019-01-28,13,0.0242,0.0243,0.0243,0.0244,0.018126339,0.017146776,0.017765966,0.018973892,1.67E-05,1.68E-05,1.68E-05,1.66E-05
2019-01-28,14,0.00421,0.00422,0.00423,0.00424,0.016989971,0.01662059,0.017183259,0.018316518,5.03E-05,5.02E-05,5.01E-05,5.00E-05
2019-01-28,15,0.00799,0.008,0.00801,0.00802,0.014920271,0.013556134,0.013943797,0.015008774,3.27E-05,3.30E-05,3.29E-05,3.26E-05
2019-01-28,16,0.0496,0.0496,0.0497,0.0498,0.014187575,0.013814217,0.014298755,0.01524617,1.57E-05,1.58E-05,1.58E-05,1.57E-05
2019-01-28,17,0.012,0.012,0.012,0.0121,0.024787809,0.022472994,0.022955247,0.024582951,3.31E-05,3.34E-05,3.34E-05,3.29E-05
2019-01-28,18,0.00748,0.00749,0.0075,0.00751,0.025685779,0.023333581,0.023765432,0.025737289,4.64E-05,4.68E-05,4.68E-05,4.64E-05
2019-01-28,19,0.00517,0.00518,0.00518,0.00519,0.019924422,0.017204705,0.017338767,0.018821808,8.62E-05,8.71E-05,8.71E-05,8.63E-05
2019-01-28,20,0.0155,0.0155,0.0155,0.0155,0.028599164,0.026284349,0.026732378,0.028599164,5.02E-05,5.08E-05,5.08E-05,5.05E-05
2019-01-28,21,0.0249,0.0249,0.025,0.0251,0.016687119,0.016547672,0.01712963,0.018075845,1.32E-05,1.33E-05,1.32E-05,1.31E-05
2019-01-28,22,0.00661,0.00662,0.00663,0.00664,0.005252984,0.005507301,0.005795766,0.006083361,2.19E-05,2.19E-05,2.18E-05,2.18E-05
2019-01-28,23,0.0342,0.0343,0.0344,0.0344,0.01573668,0.015252133,0.015678833,0.0166882,1.30E-05,1.30E-05,1.30E-05,1.30E-05
2019-01-28,24,0.116,0.116,0.116,0.117,0.021352171,0.0199553,0.020354406,0.021565369,4.97E-05,4.99E-05,4.99E-05,4.94E-05
2019-01-28,25,0.0744,0.0745,0.0747,0.0748,0.01664551,0.015691027,0.015958897,0.017020697,2.18E-05,2.19E-05,2.18E-05,2.18E-05
2019-01-28,26,0.145,0.145,0.146,0.146,0.02658046,0.024345466,0.024575089,0.026398402,0.000115741,0.000116539,0.000115741,0.000115741
2019-01-28,27,0.0509,0.051,0.0511,0.0512,0.02705923,0.025190632,0.025820831,0.027578848,4.87E-05,4.90E-05,4.89E-05,4.86E-05
2019-01-28,28,0.362,0.363,0.364,0.364,0.025546092,0.023498878,0.023974868,0.025755495,0.000159863,0.000159423,0.000158985,0.000158985
2019-01-28,29,0.61,0.611,0.613,0.614,0.025045537,0.023110262,0.023601293,0.02525938,0.00038517,0.000361808,0.000362516,0.000380776
2019-02-07,1,3.13,4.13,5.1,5.74,0.521388001,2.561429468,1.125635439,2.439830946,0.009577269,0.04427854,0.226942629,0.699687056
2019-02-07,2,1.01,1.23,1.39,1.61,0.749449945,4.695498344,1.140754063,2.717391304,0.002979465,0.008318278,0.141553424,0.562169312
2019-02-07,3,0.693,0.868,0.97,1.18,0.799997328,4.9203149,1.240931653,3.021029504,0.003156566,0.009240591,0.15630966,0.58556968
2019-02-07,4,0.251,0.433,0.744,1.26,0.205197728,3.715464888,0.588037634,1.40542328,0.019781983,0.08687238,0.471363501,1.423794827
2019-02-07,5,0.0503,0.0809,0.141,0.268,0.379666446,1.394897679,0.911150512,3.08354063,0.018983322,0.088415053,0.241331757,0.587341072
2019-02-07,6,0.0936,0.164,0.296,0.502,0.077531458,0.415678636,0.637356106,2.10270031,0.01545683,0.088922764,0.418387137,1.519385421
2019-02-07,7,0.291,0.386,0.441,0.865,0.421598575,5.847006333,1.28600823,3.345108114,0.002294928,0.008785502,0.128600823,0.479019482
2019-02-07,8,0.0582,0.0774,0.11,0.176,0.819333079,13.24887549,3.461700337,2.439762205,0.009764382,0.041570964,0.139941077,1.183712121
2019-02-07,9,0.0329,0.0426,0.0618,0.139,0.65433975,0.698248131,0.803443006,1.249000799,0.004045649,0.027712572,0.130723361,0.442146283
2019-02-07,10,0.192,0.269,0.409,0.727,0.916280864,13.03696819,3.565607172,3.70943502,0.003442081,0.015059204,0.073576021,1.066661572
2019-02-07,11,0.097,0.12,0.148,0.269,0.261311569,5.883487654,0.383195696,5.464339804,0.001885262,0.008053627,0.087587588,0.411331406
2019-02-07,12,0.0925,0.143,0.204,0.465,0.316566567,6.475006475,0.66380719,1.543209877,0.011511512,0.035936286,0.461260893,1.197232178
2019-02-07,13,0.102,0.151,0.135,0.297,0.524237473,7.05175374,1.088820302,3.074728769,0.003415487,0.00912129,0.224622771,1.215862327
2019-02-07,14,0.0547,0.0932,0.149,0.208,0.770194326,2.471288348,1.55356699,4.935674858,0.001421897,0.004098116,0.014215138,0.064547721
2019-02-07,15,0.0855,0.126,0.0237,0.0471,0.917803769,5.842151675,1.723902172,5.357002438,0.000353314,0.000822127,0.108903735,1.788943933
2019-02-07,16,0.113,0.198,0.405,0.942,0.156710914,3.489758698,0.585848194,1.425257529,0.020997214,0.099373363,0.49439872,1.511264449
2019-02-07,17,0.0556,0.0777,0.105,0.166,0.455885292,2.636565137,0.978835979,5.278056671,0.001725703,0.006866986,0.050154321,0.285168452
2019-02-07,18,0.166,0.265,0.167,0.239,1.136490406,4.29769392,1.774229319,5.03641717,0.00045878,0.000816737,0.015524507,0.128331784
2019-02-07,19,0.0636,0.0903,0.12,0.155,0.547766713,1.127927485,1.11882716,4.136798088,1.00E-05,3.11E-06,4.70E-06,0.000248656
2019-02-07,20,0.0194,0.0259,0.0427,0.0862,0.055961245,0.139425139,0.376767283,5.666194036,0.00202248,0.013450951,0.10408535,1.55753201
2019-02-07,21,0.0449,0.0781,0.164,0.377,0.070114658,0.342331768,0.628810976,2.149032321,0.016471789,0.092622232,0.426264679,1.553443364
2019-02-07,22,0.0882,0.129,0.14,0.227,0.746672126,2.314814815,1.488095238,3.84952684,0.001351621,0.006029285,0.044808201,0.244228259
2019-02-07,23,0.154,0.271,0.537,1.2,0.473484848,2.242209922,1.536743913,1.687885802,0.012626263,0.061500615,0.301744948,0.944251543
2019-02-07,24,1.25,1.9,2.78,3.68,0.62037037,1.754385965,1.344757527,2.308524557,0.01037037,0.047819201,0.218158806,0.726524758
2019-02-07,25,0.741,1.19,1.93,3.21,0.698193132,1.925770308,1.457253886,2.365293643,0.009902784,0.042503112,0.188903282,0.630985347
2019-02-07,26,1.75,2.45,3.15,3.48,0.603835979,1.790438398,1.304379777,2.338095998,0.010383598,0.047241119,0.207231041,0.628591954
2019-02-07,27,0.545,0.727,0.818,1.16,0.830360177,4.52137144,1.242302816,3.05316092,0.002994393,0.00889946,0.155641583,0.595665709
2019-02-07,28,3.13,4.14,5.11,5.78,0.521388001,2.558038111,1.127962601,2.442970652,0.009577269,0.044171587,0.226498514,0.698849801
2019-02-07,29,5.33,6.64,7.87,8.88,0.588475436,3.555890228,1.279471975,2.437333166,0.008251685,0.036779061,0.20148007,0.641266266
2019-02-18,1,0.403,0.424,0.453,0.494,0.042218087,0.046132512,0.053143651,0.064664867,0.000164852,0.000163784,0.000163263,0.000162131
2019-02-18,2,0.121,0.128,0.137,0.15,0.09661004,0.103081597,0.11827521,0.138117284,0.000845577,0.000176324,0.000173189,0.000168981
2019-02-18,3,0.0755,0.0789,0.0838,0.0907,0.091979397,0.095643806,0.109249315,0.127608314,0.001122149,9.21E-05,8.96E-05,8.65E-05
2019-02-18,4,0.0634,0.0637,0.0641,0.0646,0.013929051,0.01391796,0.01440891,0.016321953,2.81E-05,2.82E-05,2.80E-05,2.78E-05
2019-02-18,5,0.016,0.0161,0.0163,0.0166,0.027126736,0.028899241,0.032592025,0.040300089,1.94E-05,1.94E-05,1.92E-05,1.89E-05
2019-02-18,6,0.0294,0.0294,0.0295,0.0296,0.011101663,0.01114103,0.011417137,0.012434309,2.50E-05,2.51E-05,2.50E-05,2.49E-05
2019-02-18,7,0.0717,0.0732,0.0754,0.0784,0.036643163,0.04221691,0.049581246,0.060380055,1.66E-05,1.64E-05,1.61E-05,1.55E-05
2019-02-18,8,0.0193,0.02,0.0209,0.0221,0.077360391,0.091435185,0.108541556,0.127786157,1.52E-05,1.48E-05,1.42E-05,1.36E-05
2019-02-18,9,0.0101,0.0104,0.0109,0.0115,0.16043271,0.18585292,0.212368332,0.243558776,1.40E-05,1.35E-05,1.28E-05,1.23E-05
2019-02-18,10,0.0492,0.0517,0.0547,0.0585,0.096450617,0.11663622,0.130975354,0.152936056,4.30E-05,0.001014131,1.56E-05,1.45E-05
2019-02-18,11,0.04,0.0406,0.0415,0.0427,0.026331019,0.029647874,0.034024989,0.040387284,1.19E-05,1.18E-05,1.16E-05,1.13E-05
2019-02-18,12,0.0216,0.0221,0.0227,0.0235,0.038687414,0.043991956,0.050630201,0.059101655,1.68E-05,1.65E-05,1.62E-05,1.57E-05
2019-02-18,13,0.025,0.0255,0.026,0.0267,0.034027778,0.038126362,0.043847934,0.051584825,1.64E-05,1.62E-05,1.60E-05,1.55E-05
2019-02-18,14,0.00488,0.00509,0.00537,0.00575,0.150368094,0.125518446,0.147855024,0.174114332,0.009415794,4.32E-05,4.16E-05,3.93E-05
2019-02-18,15,0.00874,0.009,0.00935,0.00981,0.040522502,0.046424897,0.053971083,0.064064447,3.07E-05,3.01E-05,2.92E-05,2.81E-05
2019-02-18,16,0.0485,0.0486,0.0488,0.0491,0.009450172,0.009502172,0.009866424,0.01114977,1.62E-05,1.62E-05,1.61E-05,1.60E-05
2019-02-18,17,0.0122,0.0125,0.0128,0.0133,0.032919702,0.037314815,0.045482494,0.059349763,3.29E-05,3.24E-05,3.20E-05,3.09E-05
2019-02-18,18,0.00949,0.0101,0.0108,0.0117,0.191478359,0.177621929,0.204689643,0.238406141,0.006720037,3.62E-05,3.43E-05,3.19E-05
2019-02-18,19,0.00562,0.0059,0.00633,0.00699,0.054163372,0.070032957,0.093433679,0.127993695,8.20E-05,7.96E-05,7.59E-05,7.00E-05
2019-02-18,20,0.0151,0.0151,0.0151,0.0152,0.025141035,0.024527839,0.024757788,0.0271077,5.16E-05,5.18E-05,5.20E-05,5.13E-05
2019-02-18,21,0.024,0.0241,0.0241,0.0242,0.009403935,0.009268864,0.00941294,0.010091445,1.37E-05,1.36E-05,1.37E-05,1.36E-05
2019-02-18,22,0.00881,0.00955,0.0106,0.0119,0.097348342,0.117801047,0.140854298,0.168261749,1.64E-05,1.51E-05,1.36E-05,1.21E-05
2019-02-18,23,0.0356,0.0363,0.0372,0.0385,0.031926238,0.036029487,0.041691557,0.049603175,1.26E-05,1.25E-05,1.23E-05,1.19E-05
2019-02-18,24,0.127,0.132,0.14,0.151,0.043197725,0.049978956,0.05911045,0.072740373,4.77E-05,4.67E-05,4.52E-05,4.32E-05
2019-02-18,25,0.0837,0.0875,0.0929,0.1,0.05171689,0.061375661,0.074004306,0.091435185,2.01E-05,1.94E-05,1.87E-05,1.76E-05
2019-02-18,26,0.16,0.168,0.179,0.196,0.044994213,0.049052028,0.057547072,0.070861678,0.000112847,0.000110918,0.000108628,0.000104521
2019-02-18,27,0.0581,0.0605,0.0636,0.068,0.101796073,0.104836241,0.120108316,0.139739924,0.001583716,4.38E-05,4.24E-05,4.07E-05
2019-02-18,28,0.391,0.406,0.428,0.461,0.042033722,0.046182266,0.053273191,0.06452358,0.000161327,0.000161068,0.000160631,0.000159426
2019-02-18,29,0.705,0.746,0.803,0.883,0.057624113,0.068110168,0.072788386,0.08664171,0.000559824,0.001830752,0.000338718,0.000361772
2019-03-12,1,0.413,0.371,0.369,0.377,11.63012286,3.99321154,0.044226137,0.046357697,0.032788539,0.063329839,0.000168436,0.000167011
2019-03-12,2,0.114,0.112,0.114,0.117,8.731319038,0.397858796,0.09502924,0.104859133,0.003807261,0.000426794,0.00018681,0.000184987
2019-03-12,3,0.0721,0.0706,0.0726,0.0751,9.56747316,0.146397283,0.098682532,0.108805543,0.005008476,0.000504931,9.55E-05,9.37E-05
